frequency,magnetic_field,rho,total_power,TE11_power
18535551093.90788,0.7,0.003112259378754366,1.514250510640854e-15,1.224342836233192e-15
18145893797.63303,0.7,0.003282046003334644,1.543381885696948e-15,9.15527242822897e-16
18358892505.57101,0.7,0.003394328800117351,1.687780278774711e-15,1.345703769295991e-15
18231923503.95613,0.7,0.002540932912055453,1.740458064686954e-15,1.127088968391632e-15
18963277877.69968,0.7,0.001116250525833807,1.288626480555836e-15,1.202391845637175e-15
18399077770.41201,0.7,0.002971977475906918,1.291568557997698e-15,7.143324421121237e-16
18526863391.20112,0.7,0.00336517931053071,1.627507795005871e-15,1.291293216587127e-15
18022942074.49376,0.7,0.00389655008838005,1.996282029217147e-15,1.315109120146743e-15
19087791015.19013,0.7,0.00345955270627817,4.968664492246821e-16,4.375039368673304e-16
18548634385.65921,0.7,0.001525476156340181,1.548006820144885e-15,1.18824200781086e-15
18427749655.53587,0.7,0.003010543189998602,2.058203580994782e-15,1.579303357254652e-15
18388480787.60459,0.7,0.003796179652740118,8.096560597691921e-16,4.607848615087804e-16
18777481941.71294,0.7,0.00267035741569571,1.269733142595999e-15,1.098051463601957e-15
18794189118.17891,0.7,0.0007863247643391692,1.81852927514333e-15,1.700801298859322e-15
18876145402.68701,0.7,0.003792301753665777,8.660844995970483e-16,7.301218972729859e-16
18460007625.88553,0.7,0.003801030716745508,9.709236003400061e-16,6.956931502121553e-16
18656897577.9497,0.7,0.00377857896368901,4.928686575734298e-16,3.574143170964412e-16
18157158219.48655,0.7,0.001834643473208101,2.73453957929204e-15,2.034666781938842e-15
18811574051.24398,0.7,0.001572786483715993,1.26649057265089e-15,1.097653768060241e-15
18907662307.00645,0.7,0.001478599496408751,9.712547036755253e-16,8.389624314061455e-16
18475748610.99771,0.7,0.00285098820837529,1.102040175328566e-15,5.952886541359453e-16
18458478321.2379,0.7,0.002212727952171161,1.821315880445825e-15,1.220565805418319e-15
18628881032.58076,0.7,0.00318478605921239,1.212934369456855e-15,9.725370988277353e-16
18166727376.10351,0.7,0.002730713428535096,2.666976048801367e-15,2.045545948812357e-15
18339505240.06511,0.7,0.003646005338558573,1.736289580642097e-15,1.341619406999322e-15
18520148223.98625,0.7,0.001704930081266393,2.513567790359575e-15,2.060465702472079e-15
18035688733.32819,0.7,0.002058741606136748,2.246522494036385e-15,1.478149916114622e-15
19050254925.04615,0.7,0.002937415675355038,6.880330182534951e-16,6.282774721986597e-16
18880062802.28762,0.7,0.001539817951992975,1.526788429614254e-15,1.396042390514464e-15
18709907107.68148,0.7,0.00320289658058585,1.239116124383747e-15,1.068174991949274e-15
18614190794.09343,0.7,0.003362860654315246,1.468535240868087e-15,1.195989758569292e-15
18294729770.48406,0.7,0.001597438226090581,1.66169508717114e-15,1.093699243079207e-15
18807812110.31512,0.7,0.003585421011871987,8.525544587630132e-16,7.106142018652687e-16
18329719049.42709,0.7,0.003673879121461804,1.361807545529077e-15,1.09486260381628e-15
18739323775.62346,0.7,0.003187003188175193,5.569568879239823e-16,4.322050160475964e-16
18448747703.88793,0.7,0.003326807203076395,1.595550795892157e-15,1.200231837745211e-15
18220000658.59774,0.7,0.002533646358744402,1.624028025897102e-15,8.075384396730446e-16
18060737524.84614,0.7,0.003601526115739076,1.528154189764115e-15,8.263284477430832e-16
18222396240.59965,0.7,0.00262295528631334,1.64348776327095e-15,8.146958259261606e-16
18079090620.29129,0.7,0.003079825088986184,2.668489447044179e-15,1.835325324518431e-15
18837941039.79125,0.7,0.002591266274659563,6.079104225678608e-16,4.289046148540593e-16
19049446418.58861,0.7,0.001763231840897632,8.735878667352416e-16,8.236050492513665e-16
18148178153.25999,0.7,0.002771465871164747,2.004488342074273e-15,1.17804578117423e-15
18204482151.43442,0.7,0.0005089858803778671,1.757956393063016e-15,1.571531382182346e-15
18261320505.83482,0.7,0.003527168903395819,1.927174346780864e-15,1.565498771133328e-15
18149394802.78984,0.7,0.003565367449458239,1.603256371678154e-15,9.461927576385632e-16
19024346893.6602,0.7,0.002684101043991748,4.105462646797539e-16,3.22032034078844e-16
18806561588.92908,0.7,0.002703683652800367,1.1618032001414e-15,9.84667925593527e-16
18939908078.38552,0.7,0.001740024505546724,6.823412323883441e-16,5.730680514338516e-16
18151802504.44484,0.7,0.003118229901110784,2.065355049595731e-15,1.214662973073959e-15
18341642049.5639,0.7,0.003371040497817883,2.047549571458595e-15,1.517643326082744e-15
19062489166.14475,0.7,0.003396423008862862,7.107676992932366e-16,6.334391320911102e-16
19013936419.90807,0.7,0.003133528413405584,3.64918111348973e-16,2.991171005951765e-16
18251293144.59232,0.7,0.00263774457945313,2.55116104864458e-15,1.952015710712317e-15
18454037154.24052,0.7,0.0009634364276686047,2.413306696137256e-15,1.750442953532756e-15
18391293650.85919,0.7,0.003630330304966496,9.209649793040531e-16,4.880805619577003e-16
18496787437.94338,0.7,0.002677146450897872,1.466134939296539e-15,1.037051859111985e-15
18871554011.93032,0.7,0.0008894044333384558,1.512242176122847e-15,1.418047778844628e-15
18734004922.65799,0.7,0.002918590140414511,7.401349924515089e-16,5.55463334236412e-16
18150379591.0962,0.7,0.001916092739296843,2.325682334987506e-15,1.581824661588429e-15
18770436472.35066,0.7,0.003061693541541156,9.38980262941319e-16,8.25683342675111e-16
18737654587.31747,0.7,0.001227062587471538,8.627606825000422e-16,7.102471654335281e-16
19092991649.702,0.7,0.002049253956527642,6.36164245040167e-16,5.528666975705765e-16
18655026758.43844,0.7,0.001818794107189294,7.981871653509758e-16,6.344162523340865e-16
18208494416.08426,0.7,0.002521753961030365,1.52294058921304e-15,9.825524596257655e-16
18292035955.77048,0.7,0.003887375004470003,9.69501596548742e-16,6.232539025809259e-16
18518819398.18668,0.7,0.002592250987444902,2.06382660506486e-15,1.683038385072518e-15
18446847494.84382,0.7,0.003594184976154536,1.479719729008748e-15,1.137748481098001e-15
18204035962.69742,0.7,0.002683377285379214,1.839094695436777e-15,1.116668724044409e-15
18686744852.52572,0.7,0.002435197823233953,1.500687837084837e-15,1.291270021424135e-15
18100923622.5292,0.7,0.003542140370333111,2.163567045743357e-15,1.61658875311704e-15
18021965131.3932,0.7,0.002843809713595339,3.253453852172664e-15,1.965373718163228e-15
18188092075.24551,0.7,0.001971368206126284,2.72987075462851e-15,2.267690902151371e-15
18566013840.32061,0.7,0.003566875765103537,6.26807821449381e-16,4.241311040504655e-16
18217802537.16164,0.7,0.002464159782634001,1.523746939398752e-15,8.166097417596818e-16
18608980060.21568,0.7,0.002020562000677846,2.130878053568747e-15,1.77447719371135e-15
18316915532.61555,0.7,0.002276394914148628,1.690060086035879e-15,1.091300006470334e-15
18074312596.9642,0.7,0.001633738665664224,2.88103931811541e-15,2.325641340207064e-15
18992038278.02839,0.7,0.003698007646615262,5.729889348451272e-16,5.122304065672936e-16
18270815177.74697,0.7,0.002866719988448487,2.588000952211532e-15,1.783196882389317e-15
18407310315.86198,0.7,0.003445641114895058,1.072786913763443e-15,8.184493941007391e-16
18315970653.38605,0.7,0.003128814875934072,1.431087456398556e-15,8.265359031943195e-16
18428838035.12826,0.7,0.00145598869712131,2.565966092176712e-15,2.290712710191484e-15
18959141096.60843,0.7,0.001346314270433107,1.174019039409968e-15,1.088278433084732e-15
18158506596.64882,0.7,0.0006001912526262805,2.711559286885827e-15,2.4704280683705e-15
18856294638.21144,0.7,0.0008869675861578907,1.079292603277451e-15,9.753400974444369e-16
18792464001.64153,0.7,0.003342727986397468,1.157112390444474e-15,9.891669373914017e-16
18167195139.50893,0.7,0.003731796845500156,1.93104716788089e-15,1.462136526324488e-15
18796772308.21415,0.7,0.002487375160037767,1.420200338015226e-15,1.246598474126632e-15
18654091699.34864,0.7,0.002855818558285033,6.44728021193095e-16,4.941711986812586e-16
18838248741.59324,0.7,0.0005554252900342859,6.666057789845087e-16,5.9876540829898e-16
